iterations,bucket0,magnetism0,bucket1,magnetism1,bucket2,magnetism2,bucket3,magnetism3,bucket4,magnetism4,bucket5,magnetism5,bucket6,magnetism6,bucket7,magnetism7,bucket8,magnetism8,bucket9,magnetism9
174,2,0.967593,0,0.959877,2,0.933642,0,0.910494,0,0.873457,1,0.830247,98,0.765432,544,0.762346,1259,0.762346,1363,0.780864
175,2,0.967593,0,0.959877,2,0.933642,0,0.910494,0,0.873457,9,0.83179,94,0.763889,536,0.760802,1251,0.760802,1355,0.779321
176,2,0.967593,0,0.959877,2,0.933642,0,0.910494,0,0.873457,1,0.830247,90,0.762346,528,0.759259,1247,0.759259,1359,0.780864
177,2,0.967593,0,0.959877,2,0.933642,0,0.910494,0,0.873457,1,0.830247,82,0.760802,520,0.757716,1255,0.760802,1367,0.782407
178,2,0.967593,0,0.959877,2,0.933642,0,0.910494,0,0.873457,1,0.830247,74,0.759259,528,0.759259,1247,0.759259,1359,0.780864
179,2,0.967593,0,0.959877,2,0.933642,0,0.910494,0,0.873457,1,0.830247,66,0.757716,524,0.757716,1239,0.757716,1355,0.779321
180,2,0.967593,0,0.959877,2,0.933642,0,0.910494,0,0.873457,1,0.830247,70,0.759259,516,0.756173,1231,0.756173,1359,0.780864
181,2,0.967593,0,0.959877,2,0.933642,8,0.912037,0,0.873457,1,0.830247,66,0.757716,508,0.75463,1227,0.75463,1351,0.779321
182,2,0.967593,0,0.959877,2,0.933642,16,0.91358,0,0.873457,1,0.830247,58,0.756173,500,0.753086,1219,0.753086,1359,0.780864
183,2,0.967593,0,0.959877,2,0.933642,8,0.912037,0,0.873457,1,0.830247,58,0.75463,492,0.751543,1211,0.751543,1355,0.779321
184,2,0.967593,0,0.959877,2,0.933642,4,0.910494,0,0.873457,5,0.83179,50,0.753086,488,0.75,1203,0.75,1351,0.777778
185,2,0.967593,0,0.959877,2,0.933642,4,0.910494,0,0.873457,5,0.83179,42,0.751543,480,0.748457,1195,0.748457,1343,0.776235
186,2,0.967593,0,0.959877,2,0.933642,0,0.908951,0,0.873457,1,0.830247,42,0.75,472,0.746914,1203,0.75,1335,0.774691
187,2,0.967593,0,0.959877,2,0.933642,0,0.908951,0,0.873457,1,0.828704,34,0.748457,476,0.748457,1195,0.748457,1331,0.773148
188,2,0.967593,0,0.959877,2,0.933642,0,0.908951,0,0.873457,9,0.830247,30,0.746914,468,0.746914,1191,0.746914,1335,0.774691
189,2,0.967593,0,0.959877,2,0.933642,0,0.908951,0,0.873457,1,0.828704,22,0.74537,464,0.74537,1183,0.74537,1327,0.773148
190,2,0.967593,0,0.959877,2,0.933642,0,0.908951,0,0.873457,1,0.828704,30,0.746914,456,0.743827,1187,0.746914,1323,0.771605
191,2,0.967593,0,0.959877,2,0.933642,0,0.908951,0,0.873457,1,0.828704,22,0.74537,452,0.742284,1183,0.74537,1315,0.770062
192,2,0.967593,0,0.959877,2,0.933642,0,0.908951,0,0.873457,1,0.828704,30,0.746914,448,0.740741,1175,0.743827,1307,0.768519
193,2,0.967593,0,0.959877,2,0.933642,0,0.908951,0,0.873457,1,0.828704,26,0.74537,452,0.742284,1167,0.742284,1299,0.766975
194,2,0.967593,0,0.959877,2,0.933642,0,0.908951,0,0.873457,1,0.828704,18,0.743827,456,0.743827,1167,0.740741,1299,0.765432
195,2,0.967593,0,0.959877,2,0.933642,0,0.908951,8,0.875,1,0.828704,14,0.742284,452,0.742284,1159,0.739198,1307,0.766975
196,2,0.967593,8,0.96142,2,0.933642,0,0.908951,4,0.873457,1,0.828704,14,0.743827,444,0.740741,1155,0.737654,1299,0.765432
197,10,0.969136,0,0.959877,2,0.933642,4,0.910494,0,0.871914,1,0.828704,6,0.742284,436,0.739198,1147,0.736111,1291,0.763889
198,2,0.967593,0,0.959877,2,0.933642,4,0.910494,0,0.871914,1,0.828704,6,0.742284,432,0.737654,1143,0.734568,1283,0.762346
199,2,0.967593,0,0.959877,2,0.933642,0,0.908951,0,0.871914,1,0.828704,6,0.742284,428,0.736111,1135,0.733025,1275,0.760802
200,2,0.967593,0,0.959877,2,0.933642,0,0.908951,0,0.871914,9,0.830247,10,0.743827,424,0.734568,1131,0.731481,1271,0.759259
201,2,0.967593,0,0.959877,2,0.933642,0,0.908951,0,0.871914,1,0.828704,6,0.742284,416,0.733025,1127,0.729938,1263,0.757716
202,2,0.967593,0,0.959877,2,0.933642,0,0.908951,0,0.871914,1,0.828704,2,0.740741,424,0.734568,1119,0.728395,1263,0.756173
203,2,0.967593,0,0.959877,2,0.933642,0,0.908951,0,0.871914,1,0.828704,2,0.740741,420,0.733025,1127,0.729938,1255,0.75463
204,2,0.967593,0,0.959877,2,0.933642,0,0.908951,0,0.871914,1,0.828704,10,0.742284,412,0.731481,1119,0.728395,1247,0.753086
205,2,0.967593,0,0.959877,2,0.933642,0,0.908951,0,0.871914,1,0.828704,2,0.740741,408,0.729938,1119,0.726852,1247,0.751543
206,2,0.967593,0,0.959877,2,0.933642,0,0.908951,0,0.871914,1,0.828704,2,0.739198,404,0.728395,1115,0.725309,1247,0.75
207,2,0.967593,0,0.959877,2,0.933642,0,0.908951,0,0.871914,1,0.828704,2,0.739198,396,0.726852,1111,0.723765,1243,0.748457
208,2,0.967593,0,0.958333,2,0.933642,0,0.908951,0,0.871914,1,0.828704,2,0.739198,396,0.728395,1103,0.722222,1239,0.746914
209,2,0.967593,0,0.958333,2,0.933642,0,0.908951,8,0.873457,1,0.828704,2,0.739198,388,0.726852,1103,0.720679,1235,0.74537
210,2,0.967593,0,0.958333,2,0.933642,0,0.908951,4,0.871914,1,0.82716,2,0.739198,380,0.725309,1095,0.719136,1231,0.743827
211,2,0.967593,0,0.958333,2,0.933642,8,0.910494,4,0.871914,1,0.82716,2,0.739198,372,0.723765,1087,0.717593,1223,0.742284
212,2,0.967593,0,0.958333,10,0.935185,0,0.908951,4,0.871914,1,0.82716,2,0.739198,364,0.722222,1095,0.719136,1223,0.740741
213,2,0.967593,0,0.958333,2,0.933642,0,0.908951,4,0.871914,1,0.82716,2,0.739198,356,0.720679,1091,0.717593,1215,0.739198
214,2,0.967593,0,0.958333,2,0.933642,0,0.908951,0,0.87037,1,0.82716,2,0.739198,352,0.719136,1083,0.716049,1215,0.737654
215,2,0.967593,0,0.958333,2,0.933642,0,0.908951,0,0.87037,1,0.82716,2,0.739198,356,0.720679,1087,0.717593,1207,0.736111
216,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,5,0.828704,2,0.739198,352,0.719136,1083,0.716049,1199,0.734568
217,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,1,0.82716,2,0.739198,344,0.717593,1075,0.714506,1195,0.733025
218,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,1,0.82716,2,0.739198,336,0.716049,1067,0.712963,1191,0.731481
219,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,1,0.82716,2,0.739198,328,0.714506,1059,0.71142,1191,0.729938
220,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,5,0.828704,2,0.739198,320,0.712963,1051,0.709877,1187,0.728395
221,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,5,0.828704,2,0.739198,312,0.71142,1059,0.71142,1179,0.726852
222,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,5,0.828704,2,0.739198,304,0.709877,1055,0.709877,1175,0.725309
223,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,5,0.828704,2,0.739198,296,0.708333,1047,0.708333,1183,0.726852
224,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,5,0.828704,10,0.740741,292,0.70679,1043,0.70679,1175,0.725309
225,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,5,0.828704,2,0.739198,288,0.705247,1051,0.708333,1167,0.723765
226,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,5,0.828704,2,0.739198,284,0.703704,1047,0.70679,1163,0.722222
227,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,5,0.828704,2,0.739198,276,0.70216,1039,0.705247,1167,0.723765
228,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,9,0.830247,2,0.739198,272,0.700617,1031,0.703704,1167,0.722222
229,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,5,0.828704,2,0.739198,276,0.699074,1027,0.70216,1167,0.720679
230,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,5,0.828704,2,0.739198,276,0.697531,1035,0.703704,1159,0.719136
231,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,5,0.828704,2,0.739198,272,0.695988,1039,0.705247,1155,0.717593
232,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,5,0.828704,2,0.739198,268,0.694444,1039,0.703704,1151,0.716049
233,10,0.967593,0,0.958333,2,0.933642,0,0.908951,0,0.87037,9,0.830247,6,0.737654,260,0.692901,1039,0.70216,1143,0.714506
234,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,1,0.828704,6,0.737654,252,0.691358,1031,0.700617,1143,0.712963
235,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,1,0.828704,2,0.736111,244,0.689815,1023,0.699074,1143,0.71142
236,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,1,0.828704,2,0.736111,236,0.688272,1023,0.697531,1135,0.709877
237,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,1,0.828704,2,0.736111,228,0.686728,1023,0.695988,1131,0.708333
238,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,1,0.828704,2,0.736111,220,0.685185,1019,0.694444,1123,0.70679
239,2,0.966049,0,0.958333,2,0.933642,0,0.908951,8,0.871914,1,0.82716,2,0.736111,212,0.683642,1011,0.692901,1115,0.705247
240,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,5,0.828704,2,0.736111,204,0.682099,1003,0.691358,1107,0.703704
241,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,5,0.828704,2,0.736111,196,0.680556,995,0.689815,1099,0.70216
242,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,5,0.828704,6,0.737654,192,0.679012,991,0.688272,1091,0.700617
243,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.87037,1,0.82716,10,0.739198,184,0.677469,983,0.686728,1083,0.699074
244,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.868827,1,0.82716,2,0.737654,180,0.675926,975,0.685185,1075,0.697531
245,2,0.966049,0,0.958333,2,0.933642,0,0.908951,4,0.87037,1,0.82716,10,0.739198,172,0.674383,967,0.683642,1083,0.699074
246,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.868827,5,0.828704,2,0.737654,164,0.67284,963,0.682099,1079,0.697531
247,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.868827,1,0.82716,2,0.737654,156,0.671296,967,0.683642,1071,0.695988
248,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.868827,1,0.82716,2,0.737654,156,0.67284,963,0.682099,1067,0.694444
249,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.868827,1,0.82716,2,0.737654,152,0.671296,955,0.680556,1063,0.692901
250,2,0.966049,0,0.958333,2,0.933642,0,0.908951,8,0.87037,1,0.82716,10,0.739198,148,0.669753,951,0.679012,1055,0.691358
251,2,0.966049,8,0.959877,2,0.933642,0,0.908951,0,0.868827,1,0.82716,2,0.737654,156,0.671296,943,0.677469,1051,0.689815
252,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.868827,1,0.82716,2,0.737654,148,0.669753,939,0.675926,1059,0.691358
253,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.868827,1,0.82716,2,0.737654,156,0.671296,935,0.674383,1051,0.689815
254,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.868827,1,0.82716,10,0.739198,148,0.669753,927,0.67284,1043,0.688272
255,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.868827,1,0.82716,6,0.737654,156,0.671296,919,0.671296,1035,0.686728
256,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.868827,1,0.82716,6,0.737654,156,0.669753,919,0.669753,1031,0.685185
257,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.868827,9,0.828704,6,0.737654,164,0.671296,911,0.66821,1023,0.683642
258,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.868827,1,0.82716,6,0.737654,160,0.669753,911,0.666667,1027,0.685185
259,2,0.966049,0,0.958333,2,0.933642,0,0.908951,0,0.868827,1,0.82716,2,0.736111,164,0.671296,911,0.665123,1019,0.683642
260,2,0.967593,0,0.958333,2,0.933642,0,0.908951,0,0.868827,5,0.828704,2,0.736111,160,0.669753,919,0.666667,1011,0.682099
261,2,0.967593,0,0.958333,2,0.933642,0,0.908951,0,0.868827,1,0.82716,2,0.736111,156,0.66821,911,0.665123,1003,0.680556
262,2,0.967593,0,0.958333,2,0.933642,0,0.908951,0,0.868827,1,0.82716,2,0.736111,164,0.669753,907,0.66358,1011,0.682099
263,2,0.967593,0,0.958333,2,0.933642,0,0.908951,0,0.868827,5,0.828704,2,0.736111,160,0.66821,907,0.665123,1007,0.680556
264,2,0.967593,0,0.958333,2,0.933642,0,0.908951,0,0.868827,13,0.830247,2,0.736111,152,0.666667,911,0.66358,999,0.679012
265,2,0.967593,4,0.959877,2,0.933642,0,0.908951,0,0.868827,9,0.828704,2,0.736111,144,0.665123,915,0.662037,995,0.677469
266,2,0.967593,4,0.959877,2,0.933642,0,0.908951,0,0.868827,5,0.82716,2,0.736111,136,0.66358,907,0.660494,987,0.675926
267,2,0.967593,4,0.959877,2,0.933642,0,0.908951,8,0.87037,5,0.82716,2,0.736111,132,0.662037,903,0.658951,979,0.674383
268,2,0.967593,4,0.959877,2,0.933642,0,0.908951,0,0.868827,5,0.82716,2,0.736111,128,0.660494,899,0.657407,975,0.67284
269,2,0.967593,4,0.959877,2,0.933642,0,0.908951,0,0.868827,5,0.82716,2,0.736111,128,0.658951,891,0.655864,971,0.671296
270,2,0.967593,0,0.958333,2,0.933642,0,0.908951,0,0.868827,5,0.82716,2,0.736111,124,0.657407,883,0.654321,975,0.67284
271,2,0.967593,0,0.958333,2,0.933642,0,0.908951,0,0.868827,5,0.82716,2,0.736111,128,0.655864,875,0.652778,975,0.671296
272,2,0.967593,0,0.958333,2,0.933642,0,0.908951,0,0.868827,5,0.82716,2,0.736111,120,0.654321,871,0.651235,971,0.669753
273,2,0.967593,0,0.958333,2,0.933642,0,0.908951,0,0.868827,5,0.825617,2,0.736111,116,0.652778,863,0.649691,975,0.671296
274,2,0.967593,0,0.958333,2,0.933642,0,0.908951,0,0.868827,1,0.824074,10,0.737654,108,0.651235,863,0.648148,967,0.669753
275,2,0.967593,0,0.958333,2,0.933642,0,0.908951,4,0.87037,1,0.824074,6,0.736111,104,0.649691,855,0.646605,959,0.66821
276,10,0.969136,0,0.958333,10,0.935185,0,0.908951,4,0.87037,1,0.824074,2,0.734568,100,0.648148,851,0.645062,959,0.666667
277,2,0.967593,0,0.958333,2,0.933642,0,0.908951,4,0.87037,1,0.824074,2,0.734568,92,0.646605,847,0.643519,959,0.66821
278,2,0.967593,0,0.95679,2,0.933642,0,0.908951,4,0.87037,1,0.824074,2,0.734568,88,0.645062,855,0.645062,959,0.666667
279,2,0.967593,0,0.95679,2,0.932099,0,0.908951,4,0.87037,1,0.825617,2,0.734568,84,0.643519,847,0.643519,955,0.665123
280,2,0.967593,0,0.95679,2,0.932099,0,0.908951,4,0.87037,1,0.825617,2,0.734568,80,0.641975,843,0.641975,955,0.66358
281,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.825617,2,0.733025,72,0.640432,835,0.640432,947,0.662037
282,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.825617,2,0.733025,80,0.641975,835,0.638889,939,0.660494
283,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.825617,2,0.733025,76,0.640432,835,0.637346,935,0.658951
284,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.825617,2,0.731481,68,0.638889,831,0.635802,927,0.657407
285,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.824074,2,0.731481,60,0.637346,827,0.634259,919,0.655864
286,2,0.967593,0,0.95679,10,0.933642,0,0.908951,0,0.868827,1,0.824074,2,0.731481,52,0.635802,823,0.632716,911,0.654321
287,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.824074,2,0.731481,44,0.634259,815,0.631173,919,0.655864
288,2,0.967593,8,0.958333,2,0.932099,0,0.908951,0,0.868827,1,0.824074,2,0.731481,36,0.632716,807,0.62963,927,0.657407
289,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.824074,2,0.731481,28,0.631173,799,0.628086,923,0.655864
290,2,0.967593,0,0.95679,2,0.932099,8,0.910494,0,0.868827,1,0.824074,2,0.731481,20,0.62963,795,0.626543,915,0.654321
291,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.824074,2,0.731481,20,0.628086,795,0.625,907,0.652778
292,2,0.967593,0,0.95679,10,0.933642,0,0.908951,0,0.868827,1,0.824074,6,0.733025,20,0.62963,791,0.623457,899,0.651235
293,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.824074,6,0.733025,28,0.631173,787,0.621914,903,0.649691
294,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.824074,6,0.733025,24,0.62963,783,0.62037,899,0.648148
295,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.824074,6,0.733025,16,0.628086,787,0.621914,895,0.646605
296,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.824074,14,0.734568,8,0.626543,787,0.62037,899,0.648148
297,2,0.967593,0,0.95679,2,0.932099,0,0.908951,8,0.87037,1,0.824074,10,0.733025,4,0.625,779,0.618827,895,0.646605
298,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.824074,2,0.731481,4,0.625,775,0.617284,887,0.645062
299,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.824074,2,0.731481,4,0.623457,767,0.615741,879,0.643519
300,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.824074,2,0.731481,4,0.621914,763,0.614198,871,0.641975
301,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.824074,2,0.731481,4,0.621914,755,0.612654,871,0.640432
302,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.824074,2,0.731481,0,0.62037,759,0.614198,867,0.638889
303,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.824074,2,0.731481,4,0.621914,755,0.612654,859,0.637346
304,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.824074,2,0.731481,4,0.621914,747,0.611111,859,0.635802
305,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.822531,2,0.731481,0,0.62037,743,0.609568,863,0.637346
306,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.822531,2,0.731481,8,0.621914,735,0.608025,855,0.635802
307,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.822531,2,0.729938,4,0.62037,727,0.606481,847,0.634259
308,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,9,0.824074,2,0.729938,12,0.621914,723,0.604938,851,0.635802
309,2,0.967593,0,0.95679,10,0.933642,0,0.908951,0,0.868827,9,0.822531,2,0.729938,8,0.62037,715,0.603395,859,0.637346
310,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.820988,2,0.729938,0,0.618827,707,0.601852,859,0.635802
311,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.820988,2,0.729938,0,0.618827,711,0.603395,859,0.634259
312,2,0.967593,0,0.95679,10,0.933642,0,0.908951,0,0.868827,1,0.820988,2,0.729938,0,0.618827,707,0.601852,863,0.635802
313,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.820988,2,0.728395,0,0.618827,703,0.600309,855,0.634259
314,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.820988,2,0.728395,0,0.618827,695,0.598765,859,0.635802
315,2,0.967593,0,0.95679,2,0.932099,8,0.910494,0,0.868827,1,0.820988,6,0.729938,0,0.618827,691,0.597222,855,0.634259
316,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.820988,6,0.728395,8,0.62037,691,0.595679,851,0.632716
317,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,9,0.822531,6,0.728395,0,0.618827,687,0.594136,847,0.631173
318,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.820988,6,0.728395,0,0.618827,687,0.592593,839,0.62963
319,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.820988,2,0.726852,0,0.618827,683,0.591049,831,0.628086
320,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.820988,2,0.726852,0,0.617284,675,0.589506,823,0.626543
321,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.820988,2,0.726852,0,0.617284,683,0.591049,831,0.628086
322,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.820988,2,0.725309,0,0.615741,687,0.589506,827,0.626543
323,2,0.967593,0,0.95679,2,0.932099,4,0.910494,0,0.868827,5,0.822531,2,0.725309,0,0.615741,683,0.587963,819,0.625
324,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,5,0.822531,2,0.725309,0,0.615741,691,0.589506,811,0.623457
325,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,5,0.822531,2,0.725309,0,0.615741,691,0.587963,815,0.621914
326,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,5,0.822531,2,0.725309,8,0.614198,699,0.589506,811,0.62037
327,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,5,0.822531,2,0.725309,0,0.612654,691,0.587963,807,0.618827
328,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,5,0.822531,2,0.726852,0,0.612654,687,0.58642,799,0.617284
329,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.820988,2,0.726852,0,0.612654,683,0.584877,799,0.618827
330,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.820988,6,0.728395,0,0.612654,683,0.583333,795,0.617284
331,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.820988,2,0.726852,0,0.611111,679,0.58179,795,0.615741
332,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.820988,2,0.726852,0,0.609568,671,0.580247,791,0.614198
333,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.820988,2,0.726852,0,0.608025,675,0.578704,787,0.612654
334,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.820988,2,0.725309,0,0.606481,667,0.57716,795,0.614198
335,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.820988,2,0.725309,0,0.604938,663,0.575617,799,0.615741
336,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.820988,2,0.725309,0,0.603395,655,0.574074,795,0.614198
337,2,0.967593,0,0.95679,2,0.932099,8,0.910494,0,0.868827,9,0.822531,2,0.723765,4,0.604938,651,0.572531,791,0.612654
338,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,9,0.820988,2,0.723765,8,0.606481,659,0.574074,791,0.611111
339,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,17,0.822531,2,0.723765,12,0.608025,655,0.572531,783,0.609568
340,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,9,0.820988,2,0.723765,4,0.606481,663,0.574074,775,0.608025
341,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.819444,2,0.723765,0,0.604938,655,0.572531,767,0.606481
342,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.819444,2,0.723765,0,0.604938,647,0.570988,763,0.604938
343,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.819444,2,0.723765,0,0.604938,651,0.572531,755,0.603395
344,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,9,0.820988,2,0.723765,0,0.604938,651,0.570988,747,0.601852
345,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,5,0.819444,2,0.723765,0,0.604938,651,0.569444,739,0.600309
346,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,5,0.819444,2,0.725309,4,0.606481,647,0.567901,731,0.598765
347,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,5,0.819444,2,0.725309,4,0.604938,647,0.566358,731,0.597222
348,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,5,0.819444,2,0.725309,0,0.603395,647,0.567901,731,0.598765
349,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,5,0.819444,2,0.725309,0,0.603395,655,0.569444,731,0.597222
350,2,0.967593,0,0.95679,2,0.932099,0,0.908951,8,0.87037,1,0.817901,2,0.725309,0,0.603395,659,0.570988,735,0.598765
351,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.817901,2,0.725309,0,0.603395,655,0.569444,727,0.597222
352,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.817901,2,0.725309,8,0.604938,647,0.567901,723,0.595679
353,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.817901,2,0.725309,8,0.603395,639,0.566358,715,0.594136
354,2,0.967593,0,0.95679,2,0.932099,8,0.910494,0,0.868827,1,0.817901,2,0.723765,0,0.601852,635,0.564815,711,0.592593
355,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.817901,2,0.723765,4,0.600309,627,0.563272,707,0.591049
356,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.817901,2,0.723765,4,0.598765,619,0.561728,703,0.589506
357,2,0.967593,0,0.95679,10,0.933642,0,0.908951,0,0.868827,1,0.817901,2,0.722222,0,0.597222,627,0.563272,699,0.587963
358,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.817901,2,0.722222,0,0.597222,627,0.561728,699,0.58642
359,2,0.967593,8,0.958333,2,0.932099,0,0.908951,0,0.868827,1,0.817901,2,0.722222,0,0.597222,631,0.563272,691,0.584877
360,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.817901,2,0.722222,0,0.597222,627,0.561728,683,0.583333
361,2,0.967593,0,0.95679,2,0.932099,0,0.908951,0,0.868827,1,0.817901,2,0.722222,0,0.597222,631,0.563272,679,0.58179
362,2,0.967593,4,0.958333,2,0.932099,8,0.910494,0,0.868827,1,0.817901,10,0.723765,0,0.597222,627,0.561728,671,0.580247
363,2,0.967593,4,0.958333,2,0.932099,0,0.908951,0,0.868827,1,0.817901,6,0.722222,0,0.597222,623,0.560185,679,0.58179
