iteration,bucketValue,magnetism
1335,0,0.319444
1336,0,0.320988
1337,0,0.320988
1338,0,0.320988
1339,0,0.320988
1340,0,0.319444
1341,0,0.320988
1342,0,0.320988
1343,0,0.322531
1344,0,0.324074
1345,0,0.322531
1346,4,0.324074
1347,4,0.322531
1348,4,0.322531
1349,0,0.320988
1350,0,0.320988
1351,0,0.320988
1352,0,0.322531
1353,4,0.324074
1354,0,0.322531
1355,8,0.324074
1356,16,0.325617
1357,12,0.324074
1358,12,0.325617
1359,8,0.324074
1360,4,0.322531
1361,4,0.324074
1362,4,0.324074
1363,8,0.322531
1364,4,0.320988
1365,4,0.319444
1366,4,0.317901
1367,0,0.316358
1368,4,0.317901
1369,0,0.319444
1370,0,0.317901
1371,0,0.316358
1372,8,0.314815
1373,4,0.313272
1374,8,0.314815
1375,0,0.313272
1376,0,0.313272
1377,0,0.311728
1378,0,0.311728
1379,0,0.311728
1380,0,0.311728
1381,0,0.310185
1382,8,0.308642
1383,4,0.307099
1384,4,0.307099
1385,0,0.305556
1386,8,0.307099
1387,4,0.305556
1388,4,0.305556
1389,4,0.304012
1390,4,0.302469
1391,0,0.300926
1392,0,0.299383
1393,0,0.299383
1394,0,0.299383
1395,0,0.299383
1396,4,0.29784
1397,4,0.299383
1398,0,0.29784
1399,4,0.299383
1400,0,0.29784
1401,0,0.296296
1402,0,0.296296
1403,0,0.296296
1404,4,0.29784
1405,4,0.299383
1406,0,0.29784
1407,0,0.29784
1408,0,0.29784
1409,0,0.29784
1410,0,0.29784
1411,0,0.296296
1412,0,0.296296
1413,0,0.296296
1414,0,0.296296
1415,0,0.294753
1416,0,0.294753
1417,0,0.294753
1418,0,0.29321
1419,0,0.29321
1420,0,0.29321
1421,0,0.29321
1422,0,0.29321
1423,0,0.291667
1424,8,0.29321
1425,4,0.291667
1426,0,0.290123
1427,8,0.291667
1428,8,0.290123
1429,16,0.291667
1430,12,0.290123
1431,8,0.28858
1432,12,0.290123
1433,12,0.28858
1434,12,0.287037
1435,16,0.28858
1436,12,0.287037
1437,8,0.28858
1438,4,0.287037
1439,0,0.285494
